,Id,AcceptedAnswerId,ViewCount,AnswerCount
1192,4490,4491,6482,2
1193,4495,,714,1
1194,4496,4500,68,1
1195,4497,,589,2
1196,4504,4509,168,1
1197,4505,,134,1
1198,4506,4514,3695,1
1199,4510,,127,0
1200,4511,4513,243,4
1201,4512,,710,1
1202,4517,,241,1
1203,4518,4530,151,1
1204,4519,4525,4381,2
1205,4520,4522,603,3
1206,4521,,291,1
1207,4526,4527,529,2
1208,4528,,445,1
1209,4533,4550,18335,3
1210,4537,4541,1793,1
1211,4539,4543,983,1
1212,4540,4544,170,1
1213,4542,4549,45,1
1214,4547,,3739,2
1215,4548,,222,2
1216,4551,4552,144,1
1217,4554,4557,1544,6
1218,4560,4656,710,2
1219,4562,4563,75,1
1220,4564,,205,1
1221,4566,,267,0
1222,4567,4568,84,1
1223,4571,4573,485,1
1224,4574,4575,222,2
1225,4577,4579,139,1
1226,4578,5139,65,1
1227,4580,4582,62,1
1228,4581,4627,1157,2
1229,4583,4585,5295,1
1230,4586,,438,1
1231,4588,,5533,4
1232,4589,,171,1
1233,4590,4592,7674,4
1234,4595,,4771,1
1235,4598,,587,1
1236,4601,4648,12259,3
1237,4603,4604,1418,3
1238,4608,4618,190,1
1239,4609,,93,1
1240,4610,,931,1
1241,4612,,10569,1
1242,4613,4616,647,1
1243,4614,4620,17839,2
1244,4626,4631,4277,2
1245,4628,4632,2467,2
1246,4629,17474,320,1
1247,4630,4633,124,1
1248,4635,,88,1
1249,4636,4639,7489,2
1250,4638,4645,261,2
1251,4647,4685,228,1
1252,4649,4663,943,1
1253,4650,,384,1
1254,4653,4687,250,1
1255,4655,4839,3930,1
1256,4657,4666,570,3
1257,4659,4669,152,1
1258,4661,4662,124,2
1259,4665,4670,1383,2
1260,4672,4679,3804,3
1261,4674,,334,1
1262,4681,4682,12614,1
1263,4690,,455,1
1264,4691,4695,149,2
1265,4697,4700,791,2
1266,4704,4705,1449,3
1267,4708,4733,251,1
1268,4709,4784,44541,4
1269,4712,4714,358,1
1270,4713,4715,372,1
1271,4716,4759,4971,3
1272,4719,4720,717,1
1273,4724,4725,8863,2
1274,4728,4734,385,4
1275,4729,4775,7590,3
1276,4730,,2807,2
1277,4735,4746,321,1
1278,4743,,376,0
1279,4744,,2108,3
1280,4747,,190,1
1281,4752,4765,457,4
1282,4755,,83,1
1283,4756,4768,3916,1
1284,4763,4770,79,1
1285,4769,4772,279,2
1286,4776,4780,2464,1
1287,4779,4783,2705,2
1288,4781,4795,850,2
1289,4782,,291,0
1290,4791,,858,1
1291,4792,4793,30110,3
1292,4798,,1467,2
1293,4799,4812,7940,1
1294,4804,4813,561,2
1295,4814,,157,1
1296,4816,,296,1
1297,4819,4835,2558,2
1298,4822,,2234,1
1299,4828,,462,1
1300,4829,4850,13676,3
1301,4833,4836,898,2
1302,4838,4841,728,3
1303,4840,4845,466,1
1304,4842,,171,2
1305,4844,4849,1345,2
1306,4848,4860,996,2
1307,4853,,99,1
1308,4855,4868,801,1
1309,4856,4858,1995,2
1310,4859,4866,2533,2
1311,4863,,1320,1
1312,4865,5246,123,1
1313,4873,4876,111,1
1314,4877,5015,4838,2
1315,4878,4899,30,1
1316,4885,,559,1
1317,4889,4890,2447,2
1318,4892,5052,824,1
1319,4893,,120,3
1320,4894,4911,64,1
1321,4895,4912,4365,2
1322,4898,,730,2
1323,4902,4903,12976,2
1324,4905,4906,241,1
1325,4910,,428,1
1326,4914,,103,1
1327,4915,4950,299,1
1328,4916,4997,28014,3
1329,4920,,1822,1
1330,4921,4923,4067,2
1331,4922,,424,2
1332,4925,4930,1193,1
1333,4926,,7397,1
1334,4932,4934,39,1
1335,4935,,752,1
1336,4937,5319,238,1
1337,4941,,361,2
1338,4942,,2413,2
1339,4944,5011,371,3
1340,4946,5076,2026,2
1341,4953,,671,1
1342,4954,4958,721,2
1343,4961,4963,345,2
1344,4964,,4895,2
1345,4965,4973,37,2
1346,4967,4971,2124,1
1347,4968,4970,490,1
1348,4969,4976,1867,1
1349,4977,4978,5777,1
1350,4979,,397,3
1351,4980,,683,1
1352,4984,4988,7745,2
1353,4987,5044,1123,4
1354,4992,5001,31197,2
1355,4994,,301,1
1356,4996,,50,1
1357,4999,5000,5147,2
1358,5014,,55,1
1359,5017,5061,123,1
1360,5019,,96,2
1361,5022,,407,1
1362,5027,5053,1092,2
1363,5029,,33,0
1364,5030,5037,13233,5
1365,5031,,296,3
1366,5038,5041,723,1
1367,5042,5062,86,1
1368,5043,5045,3156,2
1369,5046,5049,8115,1
1370,5047,5050,10870,3
1371,5054,,612,1
1372,5055,,407,1
1373,5056,5099,260,1
1374,5058,5059,5472,2
1375,5063,5064,149,1
1376,5065,,1392,1
1377,5067,5068,352,3
1378,5072,5085,54,1
1379,5074,,127,2
1380,5077,5080,45,1
1381,5081,5082,276,2
1382,5084,5103,133,1
1383,5086,5174,46,2
1384,5090,5094,99,1
1385,5092,5132,1224,2
1386,5095,5126,1178,1
1387,5097,5104,3161,1
1388,5098,5102,902,1
1389,5100,5107,427,1
1390,5105,,149,1
1391,5106,5115,1521,2
1392,5108,,5738,3
1393,5109,5112,96,2
1394,5117,,275,1
1395,5118,,11667,3
1396,5123,102437,828,4
1397,5124,,143,0
1398,5125,,335,2
1399,5127,5146,363,2
1400,5133,5161,2912,1
1401,5137,5140,3546,2
1402,5141,,110,1
1403,5147,5150,233,1
1404,5151,5152,813,1
1405,5155,,486,1
1406,5160,13730,394,1
1407,5165,5166,9308,3
1408,5169,5178,280,1
1409,5170,5171,1714,1
1410,5173,5175,400,1
1411,5176,,178,1
1412,5177,5181,153,1
1413,5180,,493,0
1414,5182,5185,667,2
1415,5183,5243,998,1
1416,5186,5187,6213,1
1417,5188,,78,1
1418,5190,,4142,3
1419,5194,,61,1
1420,5195,5203,17270,3
1421,5197,,590,2
1422,5198,6927,246,1
1423,5204,5208,2942,2
1424,5205,,534,1
1425,5207,8033,974,1
1426,5211,5213,1761,1
1427,5212,,749,2
1428,5215,16956,10637,2
1429,5218,5222,4732,2
1430,5223,5226,1446,2
1431,5224,5341,908,2
1432,5228,5229,2000,2
1433,5231,5232,2195,3
1434,5234,5239,9723,2
1435,5240,5308,360,2
1436,5242,,232,1
1437,5244,,6319,1
1438,5245,5398,121,1
1439,5250,,308,1
1440,5253,,1846,1
1441,5254,,761,3
1442,5257,5259,797,2
1443,5285,5297,2796,2
1444,5292,,465,1
1445,5293,5795,1290,2
1446,5294,5298,393,1
1447,5299,5302,3803,2
1448,5301,5306,1144,4
1449,5303,5384,629,2
1450,5304,,761,1
1451,5307,5330,1552,1
1452,5320,,566,4
1453,5325,5351,17184,4
1454,5329,5837,60,1
1455,5331,5332,263,1
1456,5334,,403,1
1457,5336,5437,1279,2
1458,5337,5703,238,1
1459,5338,5340,8044,2
1460,5343,,65,0
1461,5344,5347,237,1
1462,5346,,3508,4
1463,5349,5350,1094,1
1464,5352,5354,965,1
1465,5355,,493,1
1466,5358,,69,1
1467,5360,5362,8339,1
1468,5361,5364,676,3
1469,5365,5366,1589,1
1470,5367,,492,3
1471,5368,5372,7765,1
1472,5369,,87,2
1473,5370,5387,1619,2
1474,5378,,630,4
1475,5380,,210,1
1476,5381,5385,381,1
1477,5382,5383,3675,1
1478,5386,6916,93,1
1479,5390,,330578,8
1480,5400,,10410,1
1481,5402,,2314,1
1482,5404,,987,1
1483,5406,5408,658,2
1484,5415,,917,0
1485,5419,5624,3940,3
1486,5421,5425,234,1
1487,5426,5449,110,2
1488,5427,5428,31,1
1489,5430,,2597,1
1490,5432,,587,1
1491,5436,5443,1572,3
1492,5438,5439,1424,3
1493,5440,5448,1779,4
1494,5450,5452,11671,1
1495,5451,,2828,1
1496,5453,,697,1
1497,5454,,2259,1
1498,5455,,1376,3
1499,5461,,34,0
1500,5465,5532,535,1
1501,5468,,19449,4
1502,5469,5470,286,1
1503,5472,,1125,1
1504,5473,,4873,3
1505,5476,5477,250,1
1506,5480,,87,0
1507,5482,,1290,2
1508,5484,,1115,1
1509,5486,5490,158,1
1510,5487,7381,330,2
1511,5489,,648,3
1512,5496,5556,3944,1
1513,5497,5648,1195,2
1514,5500,,526,2
1515,5501,,218,1
1516,5503,,1030,2
1517,5504,5511,310,1
1518,5506,,13820,1
1519,5508,,618,1
1520,5513,5515,12191,3
1521,5521,,124,1
1522,5523,5583,3530,3
1523,5525,5547,167,1
1524,5527,5851,290,2
1525,5528,,2058,1
1526,5529,,900,1
1527,5533,5534,653,2
1528,5535,5542,9964,3
1529,5538,,6342,2
1530,5541,5544,1152,2
1531,5546,5549,1492,1
1532,5553,5555,499,1
1533,5558,5560,181,1
1534,5561,,277,1
1535,5562,5565,1311,2
1536,5563,,69,1
1537,5569,7219,846,3
1538,5570,5571,381,1
1539,5572,5574,129,1
1540,5573,5579,1013,1
1541,5578,,194,2
1542,5580,5584,979,1
1543,5582,5587,2492,1
1544,5585,5588,133,2
1545,5589,5614,93,4
1546,5593,,122,1
1547,5594,,731,1
1548,5598,,86,2
1549,5599,5607,10955,3
1550,5604,5605,1598,1
1551,5606,7454,176,3
1552,5608,5621,788,3
1553,5612,,859,2
1554,5617,5620,984,1
1555,5622,5704,470,1
1556,5623,,507,1
1557,5626,,1186,1
1558,5629,5630,396,1
1559,5633,5767,95,1
1560,5635,,907,0
1561,5636,5646,1200,3
1562,5637,5644,125,1
1563,5641,5649,16872,3
1564,5642,5658,67,1
1565,5653,5661,18500,3
1566,5655,,560,1
1567,5657,5660,208,1
1568,5664,,191,2
1569,5666,5677,140,2
1570,5672,,76,0
1571,5674,5681,327,2
1572,5682,5838,5379,3
1573,5683,5690,316,1
1574,5696,5698,912,1
1575,5697,,326,1
1576,5699,,729,1
1577,5702,,69,1
1578,5707,,77,0
1579,5709,5712,92,1
1580,5710,6463,119,2
1581,5713,,830,2
1582,5714,5717,343,2
1583,5718,,243,0
1584,5719,,397,2
1585,5721,5724,402,1
1586,5726,5727,250,1
1587,5728,5736,183,2
1588,5729,,827,2
1589,5737,,585,1
1590,5738,5740,665,1
1591,5739,5741,61,1
1592,5743,5745,2795,3
1593,5747,5756,15472,4
1594,5751,6230,1454,3
1595,5752,,1858,2
1596,5757,5761,6975,1
1597,5760,5917,931,1
1598,5764,5766,55,1
1599,5770,5774,4624,2
1600,5773,5784,80,1
1601,5775,5777,1423,1
1602,5778,5782,3009,1
1603,5779,5787,504,2
1604,5781,5791,21,1
1605,5790,5800,208,1
1606,5798,5799,861,2
1607,5801,,3417,1
1608,5802,5806,141,1
1609,5804,5830,400,1
1610,5809,5810,7323,3
1611,5817,,32,1
1612,5820,5822,947,3
1613,5824,5845,33328,2
1614,5827,5842,408,1
1615,5828,,1230,3
1616,5832,5833,669,1
1617,5834,,2186,2
1618,5836,,2350,1
1619,5843,,646,2
1620,5846,,47,1
1621,5848,,3449,1
1622,5855,5870,135,1
1623,5856,5865,350,1
1624,5857,5858,201,1
1625,5859,,121,0
1626,5866,,184,1
1627,5868,,721,2
1628,5869,,1617,1
1629,5872,,2703,1
1630,5873,5886,3702,2
1631,5875,5932,115,3
1632,5885,,112,1
1633,5887,,132,4
1634,5888,,1157,2
1635,5892,,687,2
1636,5894,5902,985,1
1637,5903,,339,1
1638,5925,5931,668,1
1639,5930,5934,514,1
1640,5936,,530,4
1641,5938,6037,346,1
1642,5939,,185,1
1643,5940,5950,710,1
1644,5941,,73,1
1645,5943,5948,803,1
1646,5944,,606,1
1647,5946,5947,50947,2
1648,5952,5968,116,1
1649,5954,5964,137,1
1650,5956,,218,1
1651,5959,,1013,1
1652,5960,5961,34,1
1653,5962,5970,2448,1
1654,5965,5967,488,1
1655,5966,5969,943,1
1656,5971,5972,194,2
1657,5974,5977,6348,2
1658,5976,,45417,4
1659,5981,,115,1
1660,5982,5984,403,2
1661,5990,,52,1
1662,5991,,1508,1
1663,5992,5993,2829,3
1664,5997,6003,112,1
1665,5999,,369,1
1666,6000,6007,840,1
1667,6001,,119,1
1668,6004,,483,1
1669,6005,6012,223,1
1670,6006,6008,3918,2
1671,6009,,991,1
1672,6011,6483,125,1
1673,6013,6016,219,1
1674,6015,,1943,1
1675,6017,9845,802,1
1676,6018,,1579,2
1677,6019,,2044,2
1678,6020,6251,338,2
1679,6025,,2583,1
1680,6026,,903,2
1681,6027,6039,335,1
1682,6028,6038,112,1
1683,6029,,541,1
1684,6030,,865,1
1685,6036,,4264,1
1686,6040,6044,14467,3
1687,6041,6050,104,1
1688,6042,6063,7444,3
1689,6045,6047,130,1
1690,6046,6058,169,2
1691,6048,,41730,3
1692,6053,,11207,3
1693,6060,,1905,1
1694,6061,6068,1347,3
1695,6062,,101,0
1696,6064,6080,380,1
1697,6069,,2494,1
1698,6071,6209,214,2
1699,6072,6096,178,2
1700,6073,6722,149,1
1701,6076,6101,547,2
1702,6078,,5871,1
1703,6079,6087,1965,1
1704,6085,,230,1
1705,6091,6092,393,3
1706,6100,,49,1
1707,6104,6118,2384,1
1708,6105,,679,1
1709,6110,15348,228,1
1710,6111,6115,2953,1
1711,6112,,91,2
1712,6113,,656,3
1713,6119,6138,828,1
1714,6121,,709,1
1715,6122,,146,1
1716,6124,6128,6871,2
1717,6125,,106,2
1718,6129,,2907,2
1719,6134,6150,2149,2
1720,6135,,600,1
1721,6141,,329,1
1722,6143,,5160,1
1723,6146,6148,1002,2
1724,6149,6153,2515,1
1725,6151,6155,4283,2
1726,6152,6180,53,2
1727,6156,6161,1172,2
1728,6157,,599,1
1729,6159,,536,1
1730,6160,6169,250,1
1731,6163,6167,802,1
1732,6164,6199,3192,5
1733,6165,6173,1618,1
1734,6168,,117,1
1735,6170,6171,2152,3
1736,6175,,630,1
1737,6179,6183,231,3
1738,6187,6198,2170,1
1739,6191,,82,1
1740,6193,6537,277,1
1741,6195,,2821,1
1742,6197,6208,95,1
1743,6200,,6217,3
1744,6203,,169,2
1745,6204,,416,1
1746,6205,,2095,2
1747,6212,6244,304,1
1748,6213,,136,2
1749,6214,6224,5168,1
1750,6215,10446,646,1
1751,6220,6231,642,1
1752,6221,6248,376,2
1753,6225,,136,1
1754,6227,6257,1039,1
1755,6235,,940,2
1756,6239,,272,0
1757,6240,6242,1157,2
1758,6245,,60,1
1759,6246,6249,604,1
1760,6252,6254,150,1
1761,6253,6255,96,1
1762,6258,6288,571,2
1763,6260,,1543,3
1764,6261,6266,66,2
1765,6263,6267,479,1
1766,6270,6296,1572,2
1767,6271,,292,1
1768,6273,6276,212,2
1769,6274,,669,1
1770,6279,,721,1
1771,6281,6285,360,1
1772,6287,,1224,2
1773,6290,6298,119,1
1774,6291,6294,153,1
1775,6292,,12084,4
1776,6297,,1832,1
1777,6307,6312,3344,2
1778,6311,6314,299,5
1779,6316,,87,2
1780,6317,6324,372,2
1781,6322,6323,226,2
1782,6326,,353,1
1783,6330,6339,8603,2
1784,6333,,1090,3
1785,6337,,259,1
1786,6338,6350,7162,1
1787,6342,,6114,2
1788,6343,6359,4547,4
1789,6349,6351,203,1
1790,6354,,163,2
1791,6356,,39,0
1792,6358,,1116,1
1793,6360,,40,1
1794,6362,,695,2
1795,6365,,160,2
1796,6371,,274,1
1797,6374,,200,1
1798,6375,,103,3
1799,6382,6428,656,1
1800,6383,,36,1
1801,6384,,68,1
1802,6385,6994,45,1
1803,6387,6389,597,1
1804,6388,6418,2693,1
1805,6394,6395,105,1
1806,6399,,60,1
1807,6400,6401,52,2
1808,6403,6469,3538,3
1809,6406,6408,4563,1
1810,6407,,479,1
1811,6413,6422,72,2
1812,6419,,200,1
1813,6420,6438,55,2
1814,6421,6423,1852,2
1815,6425,6433,2039,1
1816,6426,6427,792,3
1817,6429,,732,2
1818,6434,,810,1
1819,6443,6478,1083,1
1820,6444,,3289,2
1821,6447,,823,1
1822,6450,6452,1559,1
1823,6451,6453,1616,3
1824,6455,,603,1
1825,6458,6470,105,1
1826,6459,6462,191,1
1827,6460,6947,142,1
1828,6464,,574,1
1829,6465,6467,99,1
1830,6466,,3438,1
1831,6471,6472,386,2
1832,6474,,98,1
1833,6480,23571,8456,4
1834,6482,,586,1
1835,6484,6514,7686,3
1836,6485,8820,250,2
1837,6486,6487,2567,2
1838,6490,6494,1130,1
1839,6491,,208,1
1840,6495,,72,2
1841,6496,,318,2
1842,6498,6505,71,1
1843,6499,,602,1
1844,6500,,278,1
1845,6501,6523,117,1
1846,6502,,596,1
1847,6503,,820,1
1848,6508,6596,644,2
1849,6509,,824,1
1850,6511,,551,1
1851,6521,,86,1
1852,6524,,761,2
1853,6525,,32,1
1854,6527,6530,51,1
1855,6528,,3307,3
1856,6529,,7494,2
1857,6531,,618,2
1858,6535,6542,5235,1
1859,6538,,1580,1
1860,6540,,139,1
1861,6541,7860,511,2
1862,6543,6546,4716,1
1863,6550,6553,7182,2
1864,6552,6598,172,1
1865,6554,6555,1326,1
1866,6557,,578,2
1867,6559,6564,367,2
1868,6560,6562,87,1
1869,6566,6931,274,1
1870,6570,,460,3
1871,6571,6572,11962,3
1872,6573,,79,2
1873,6574,6577,908,2
1874,6575,,667,2
1875,6576,,377,0
1876,6578,6580,34,1
1877,6579,6585,865,2
1878,6583,6637,259,1
1879,6586,6588,111,1
1880,6587,6609,70,1
1881,6589,,642,1
1882,6590,6612,275,2
1883,6595,,1009,0
1884,6597,6600,6304,2
1885,6604,6806,210,1
1886,6605,,2277,2
1887,6606,6688,600,1
1888,6610,6720,557,1
1889,6613,,526,2
1890,6615,6940,797,1
1891,6616,,231,1
1892,6619,,97,1
1893,6620,6626,198,1
1894,6621,,52,0
1895,6627,6645,16393,1
1896,6629,,73,1
1897,6630,27117,309,2
1898,6634,,273,1
1899,6635,6636,38349,7
1900,6638,,26722,4
1901,6640,,4011,2
1902,6641,,2459,3
1903,6647,6689,6580,5
1904,6649,6653,23995,2
1905,6650,6662,8867,5
1906,6657,6658,21198,4
1907,6663,6666,362,1
1908,6665,,11017,4
1909,6669,6949,1954,1
1910,6671,6673,292,2
1911,6676,6678,2208,2
1912,6683,6690,9524,3
1913,6686,6694,339,1
1914,6693,6695,516,1
1915,6696,6698,328,1
1916,6697,6739,176,1
1917,6700,,771,4
1918,6702,,1571,2
1919,6706,6803,590,1
1920,6707,6708,65499,1
1921,6713,6715,1717,1
1922,6717,6925,4283,1
1923,6723,6725,273,1
1924,6724,,373,2
1925,6726,6731,385,4
1926,6732,6755,8508,3
1927,6734,,125,1
1928,6737,6750,441,1
1929,6738,,21,0
1930,6740,6745,1013,2
1931,6741,6749,1209,1
1932,6742,6779,376,2
1933,6747,6748,1481,2
1934,6756,,36968,3
1935,6758,6802,111,1
1936,6759,6778,18357,2
1937,6760,6770,4122,3
1938,6761,6851,6017,1
1939,6762,6775,80,1
1940,6765,6865,304,1
1941,6773,6776,53,1
1942,6777,6784,654,1
1943,6780,,576,4
1944,6782,,71,1
1945,6783,,1482,1
1946,6786,,6196,1
1947,6787,6867,407,2
1948,6789,6792,5139,2
1949,6799,,94,1
1950,6804,,147,1
1951,6805,,2310,2
1952,6819,,265,1
1953,6821,,1460,0
1954,6824,,3678,4
1955,6826,6828,92,1
1956,6829,6832,306,1
1957,6830,6838,1775,2
1958,6833,6895,65,1
1959,6834,,974,1
1960,6835,6843,3049,1
1961,6836,,761,2
1962,6839,,462,1
1963,6841,,1353,2
1964,6842,7059,1354,3
1965,6844,6848,624,2
1966,6847,6850,1210,1
1967,6849,7090,330,1
1968,6856,,1816,1
1969,6857,,205,2
1970,6859,6863,1028,1
1971,6860,7053,200,1
1972,6861,,483,3
1973,6862,,399,2
1974,6864,13901,457,2
1975,6868,6869,2988,2
1976,6870,6871,152,1
1977,6872,6873,1023,1
1978,6874,6885,834,1
1979,6875,6878,739,1
1980,6877,,231,1
1981,6881,6912,12080,2
1982,6887,,3611,2
1983,6888,6901,472,1
1984,6889,7529,228,1
1985,6890,7149,230,1
1986,6896,6902,3879,2
1987,6898,,2248,2
1988,6899,,91,2
1989,6908,6946,68,1
1990,6909,6917,1743,2
1991,6911,,848,1
1992,6913,6932,2188,1
1993,6924,,133,0
1994,6928,6945,7420,2
1995,6933,6937,2470,2
1996,6941,6951,148,2
1997,6944,,93,1
1998,6953,6997,1125,2
1999,6954,,351,2
2000,6955,24887,346,1
2001,6961,87384,8260,4
2002,6962,,799,2
2003,6963,,332,4
2004,6967,6970,14176,3
2005,6977,,406,1
2006,6978,,258,2
2007,6979,6982,2541,3
2008,6980,7931,520,1
2009,6985,6986,1571,2
2010,6988,,1906,2
2011,6991,,429,1
2012,6996,7008,1148,2
2013,6999,,35,1
2014,7002,7066,609,1
2015,7003,7011,11162,6
2016,7006,7007,4001,1
2017,7012,,176,1
2018,7013,7054,3189,2
2019,7014,22353,94,1
2020,7016,7068,463,1
2021,7017,7025,477,2
2022,7020,,1462,1
2023,7021,,2969,2
2024,7022,7030,36031,4
2025,7023,7026,730,1
2026,7034,7067,227,2
2027,7039,7040,2064,2
2028,7041,7044,792,1
2029,7043,,811,1
2030,7048,,171,1
2031,7058,7060,11728,1
2032,7061,7073,2309,1
2033,7062,,1777,2
2034,7063,,64,1
2035,7064,,433,1
2036,7069,,798,2
2037,7084,7086,215,2
2038,7087,7091,217,1
2039,7088,,676,1
2040,7134,7155,1409,2
2041,7135,7186,261,1
2042,7136,7147,16851,2
2043,7137,,6143,2
2044,7140,,330,1
2045,7141,,2257,2
2046,7143,,556,5
2047,7145,,946,1
2048,7148,7150,1564,2
2049,7160,7164,2717,5
2050,7161,,138,2
2051,7163,7166,372,2
2052,7167,7178,132,1
2053,7169,,152,1
2054,7170,7313,11569,2
2055,7176,7180,206,1
2056,7189,7331,686,1
2057,7192,,65852,3
2058,7194,,645,1
2059,7198,,3398,3
2060,7199,7209,4734,2
2061,7200,,42860,2
2062,7205,7214,13851,1
2063,7211,7215,2522,1
2064,7220,7226,434,1
2065,7221,,78,1
2066,7222,7236,169,1
2067,7224,7233,628,1
2068,7227,,463,2
2069,7228,7229,150,2
2070,7230,7334,3421,1
2071,7232,7242,11139,2
2072,7237,,1860,1
2073,7240,,93,1
2074,7241,7244,4852,3
2075,7247,,8922,4
2076,7248,7335,9169,2
2077,7252,,344,1
2078,7254,,34357,5
2079,7255,,87,1
2080,7259,7262,1243,1
2081,7260,7266,3353,1
2082,7261,,159,1
2083,7270,,622,2
2084,7271,7278,4684,2
2085,7276,,2590,1
2086,7283,,18223,3
2087,7286,,611,2
2088,7289,,71,1
2089,7290,7291,6557,1
2090,7294,7298,3313,2
2091,7299,7325,130,3
2092,7302,7303,943,1
2093,7305,7306,1145,2
2094,7307,7573,1214,1
2095,7310,,684,2
2096,7311,,51,1
2097,7312,,9995,3
2098,7314,9526,1499,1
2099,7315,,529,2
2100,7317,7320,313,4
2101,7319,,3908,4
2102,7323,7324,1202,1
2103,7328,,3263,1
2104,7330,,45,1
2105,7336,,741,1
2106,7337,7348,1178,2
2107,7341,7363,127,2
2108,7343,7350,229,2
2109,7347,,2725,1
2110,7351,,374,0
2111,7354,,7827,1
2112,7364,,131,1
2113,7365,,191,0
2114,7367,,169,1
2115,7371,,12204,1
2116,7372,7412,177,1
2117,7376,7378,94,2
2118,7379,7390,15255,3
2119,7383,,735,2
2120,7384,,52,2
2121,7385,7411,1266,1
2122,7389,,895,3
2123,7391,7396,53,1
2124,7395,7478,722,4
2125,7399,7401,368,1
2126,7402,7405,28016,1
2127,7403,,62630,6
2128,7407,,646,1
2129,7413,7428,164,1
2130,7414,7452,418,2
2131,7415,7458,157,2
2132,7418,7421,553,1
2133,7419,7424,84,1
2134,7420,7429,388,1
2135,7431,,3350,1
2136,7432,,138,5
2137,7439,7443,541,2
2138,7440,7442,2476,1
2139,7444,,332,1
2140,7445,7480,3393,2
2141,7446,,413,2
2142,7447,7449,53,1
2143,7457,7460,394,1
2144,7469,7473,216,2
2145,7472,,359,1
2146,7476,7483,127,2
2147,7482,7484,110,1
2148,7486,,618,2
2149,7487,7488,385,1
2150,7492,36074,20482,4
2151,7500,7502,576,1
2152,7501,,724,3
2153,7504,7653,116,1
2154,7505,,748,2
2155,7506,,1257,2
2156,7507,7632,111,1
2157,7508,,206,1
2158,7509,7628,99,2
2159,7511,,2336,2
2160,7513,,14095,3
2161,7516,7519,529,1
2162,7517,,1975,3
2163,7520,,211,1
2164,7521,,768,3
2165,7523,7525,760,1
2166,7532,7541,49,1
2167,7535,7537,230,1
2168,7539,7543,38,1
2169,7544,,738,1
2170,7546,7599,1105,2
2171,7547,,548,3
2172,7548,7553,81,1
2173,7550,7551,4394,2
2174,7555,7557,471,1
2175,7558,7595,2243,4
2176,7560,56926,5120,2
2177,7561,,125,1
2178,7563,7652,2113,1
2179,7568,,3108,1
2180,7571,,2516,1
2181,7576,7578,25680,2
2182,7580,,5416,3
2183,7582,,948,1
2184,7587,7589,172,1
2185,7590,7604,4149,2
2186,7601,7605,2654,1
2187,7602,,2119,2
2188,7603,7606,57,2
2189,7608,7612,3257,2
2190,7610,10957,62,1
2191,7613,8100,210,1
2192,7614,7615,2006,1
2193,7616,,574,3
2194,7617,7618,5265,1
2195,7620,,3950,2
2196,7623,7625,1451,2
2197,7627,,250,0
2198,7629,,5401,4
2199,7630,7631,151,1
2200,7634,8052,442,2
2201,7635,,593,1
2202,7636,,152,1
2203,7640,7642,71358,2
2204,7643,,1600,1
2205,7647,,4922,3
2206,7649,,74,2
2207,7651,7681,164,1
2208,7665,,179,0
2209,7666,,7519,5
2210,7668,7693,33621,2
2211,7669,7679,1180,2
2212,7676,7722,59,1
2213,7680,7695,103,4
2214,7684,,407,2
2215,7687,8417,8585,3
2216,7692,,7806,1
2217,7698,7739,530,1
2218,7699,7718,2172,2
2219,7701,7706,86,1
2220,7703,7714,1864,1
2221,7704,,825,2
2222,7707,7708,703,2
2223,7709,7711,2624,2
2224,7715,,689,1
2225,7716,,2542,5
2226,7717,7729,187,3
2227,7723,7730,742,1
2228,7724,7726,192,1
2229,7725,,1042,2
2230,7727,7733,548,1
2231,7732,7824,3883,2
2232,7735,7764,138,2
2233,7737,,287,1
2234,7744,7745,220,1
2235,7747,,13220,2
2236,7748,7750,2795,1
2237,7749,,112,1
2238,7752,,1625,2
2239,7757,,60,1
2240,7765,7766,5141,1
2241,7767,,1739,2
2242,7770,7772,110,3
2243,7774,,718,1
2244,7775,,2744,5
2245,7776,,107,0
2246,7777,7783,6627,2
2247,7780,7792,705,1
2248,7788,,46,0
2249,7791,,119,1
2250,7793,7796,77,1
2251,7795,7799,904,2
2252,7801,,2443,1
2253,7803,,481,3
2254,7808,,84,1
2255,7809,,165,2
2256,7814,7817,228,1
2257,7815,,187,2
2258,7818,,59,0
2259,7820,,4952,2
2260,7826,,2451,1
2261,7828,7832,1275,1
2262,7829,7834,742,3
2263,7831,8260,1381,3
2264,7833,,79,1
2265,7836,,22609,3
2266,7840,,288,2
2267,7843,,980,1
2268,7846,7880,1338,3
2269,7847,7896,189,1
2270,7848,7849,16227,1
2271,7850,7895,123,1
2272,7851,,252,1
2273,7856,,174,1
2274,7857,7875,3982,2
2275,7861,,2117,4
2276,7866,,104,1
2277,7869,,20878,2
2278,7871,7879,455,1
2279,7874,,1300,2
2280,7878,7970,334,2
2281,7883,,16145,4
2282,7886,7888,4562,2
2283,7889,,1348,1
2284,7891,7918,311,1
2285,7892,,118,1
2286,7893,8017,422,1
2287,7898,,14407,4
2288,7901,,2347,1
2289,7903,7937,576,1
2290,7904,,493,1
2291,7906,,12381,2
2292,7907,,334,2
2293,7909,7913,52,1
2294,7911,7923,309,1
2295,7916,,432,4
2296,7917,,629,1
2297,7921,,47,1
2298,7924,7930,829,1
2299,7929,,5689,3
2300,7934,,48,1
2301,7936,7938,2426,2
2302,7941,7952,10291,2
2303,7942,,112,2
2304,7947,,67,1
2305,7950,7956,123,1
